questions,lang,keywords
¿En qué películas dirigidas por Garry Mashall actuó Julia Roberts?,es,"película, director, Garry Marshall, actuar, Julia Roberts"
In quali film diretti da Garry Marshall recita Julia Roberts?,it,"film, regista, Garry Marshall, recitare, Julia Roberts"
Dans quels films dirigés par Garry Marshall joue Julia Roberts?,fr,"film, dirigés, Garry Marshall, joue Julia Roberts"
In welke films die werden geregisseerd door Garry Marshall speelde Julia Roberts?,nl,"film, regisseur, Garry Marshall, speelt, Julia Roberts"
În ce filme regizate de Garry Marsall a jucat Julia Roberts roluri principale?,ro,"film, regizat, Garry Marshall, rol principal, Julia Roberts"
Which bridges are of the same type as the Manhattan Bridge?,en,"bridge, same type, Manhattan Bridge"
چه پل هایی هم نوع پل منهتن هستند؟,fa,پل هایی، هم نوع، پل منهتن
Welche Brücken sind vom gleichen Typ wie die Manhattan Bridge?,de,"Brücke, gleicher Typ, Manhattan Bridge"
¿Qué puentes son del mismo tipo que el puente de Manhattan?,es,"puente, mismo tipo, puente de Manhattan"
Quali ponti sono dello stesso tipo del ponte di Manhattan?,it,"ponte, stesso tipo, ponte di Manhattan"
Quels ponts sont du même type que le pont de Manhattan?,fr,"ponts, même type, pont de Manhattan"
Welke bruggen zijn van hetzelfde type als de Manhattan Bridge?,nl,"brug, zelfde type, Manhattan Bridge"
Ce poduri sunt de același tip ca cel din Manhattan?,ro,"pod, același tip, Podul din Manhattan"
Was U.S. president Jackson involved in a war?,en,"U.S. president, Jackson, war"
آیا رئیس جمهور ایالات متحده جکسون درگیر جنگی شد؟,fa,رئیس جمهور ایالات متحده، جکسون، جنگی
War US-Präsident Jackson in einen Krieg verwickelt?,de,"US-Präsident, Jackson, Krieg"
¿Estuvo el el presidente de los estados unidos Jackson involucrado en una guerra?,es,"presidente de los estados unidos, Jackson, guerra"
Il presidente degli Stati Uniti Jackson è stato coinvolto in una guerra?,it,"presidente degli Stati Uniti, Jackson, guerra"
Le président Jackson a-t-il participé à une guerre?,fr,"président Jackson, guerre, participé"
Was president Jackson van de Verenigde Staten betrokken bij een oorlog?,nl,"president van de Verenigde Staten, Jackson, oorlog, betrokken bij"
A fost președintele american Jackson implicat într-un război?,ro,"președinte american, Jackson, război"
Give me all communist countries.,en,communist countries
تمام کشورهای کمونیست را لیست کن.,fa,کشورهای، کمونیست
Gib mir alle kommunistischen Länder.,de,kommunistische Länder
Dame todos los países comunistas.,es,países comunistas
Dammi tutti i paesi comunisti.,it,paesi comunisti
Donnes-moi tous les pays communistes.,fr,pays communistes
Geef alle communistische landen.,nl,communistische landen
Dă-mi toate țările comuniste.,ro,țări comuniste
Which awards did Douglas Hofstadter win?,en,"Douglas Hofstadter, award"
داگلاس هافستادر چه جایزه هایی را برد؟,fa,داگلاس هافستادر، جایزه هایی
Welche Preise hat Douglas Hofstadter gewonnen?,de,"Douglas Hofstadter, Preise"
¿Qué premios ha ganado Douglas Hofstadter?,es,"Douglas Hofstadter, premios"
Quali premi ha vinto Douglas Hofstadter?,it,"Douglas Hofstadter, premio"
Quels prix ont été gagnés par Douglas Hofstadter?,fr,"Douglas Hofstadter, prix"
Welke prijzen heeft Douglas Hofstadter gewonnen?,nl,"Douglas Hofstadter, prijs"
Ce premii a câștigat Douglas Hofstadter?,ro,"Douglas Hofstadter, premii"
Who is the daughter of Robert Kennedy married to?,en,"Robert Kennedy, daughter, married"
دختر رابرت کندی با چه کسی ازدواج کرده است؟,fa,دختر، رابرت کندی، ازدواج
Mit wem ist die Tochter von Robert Kennedy verheiratet?,de,"Robert Kennedy, Tochter, verheiratet"
¿Con quién está casada la hija de Robert Kennedy?,es,"Robert Kennedy, hija, casada"
Con chi è sposata la figlia di Robert Kennedy?,it,"Robert Kennedy, figlia, sposata"
Qui est l'époux de la fille de Robert Kennedy?,fr,"épou, fille, Ingrid Bergman"
Met wie is de dochter van Robert Kennedy getrouwd?,nl,"Robert Kennedy, dochter, getrouwd"
Cu cine este căsătorită fiica lui Robert Kennedy?,ro,"Robert Kennedy, fiică, căsătorită"
Which U.S. state has the highest population density?,en,"state, USA, population density, highest"
کدام ایالت ایالات متحده بیشترین تراکم جمعیت را دارد؟,fa,ایالت ایالات متحده، بیشترین، تراکم جمعیت
Welcher Staat in den USA hat die höchste Bevölkerungsdichte?,de,"Staat, USA, Bevölkerungsdichte, höchste"
¿Que estado de los estados unidos de america tiene la mayor densidad de población?,es,"estado, estados unidos de america, densidad de población"
Quale stato americano ha la densità di popolazione maggiore?,it,"stato, Stati Uniti d'America, maggiore densità di popolazione"
Quel état des Etats-Unis a la plus haute densité de population?,fr,"densité de population, état des Etats-Unis"
Welke deelstaat van de Verenigde Staten heeft de hoogste bevolkingsdichtheid?,nl,"deelstaat van de Verenigde Staten, hoogste bevolkingsdichtheid"
Ce stat American are cea mai mare densitate a populației?,ro,"stat, Statele Unite ale Americii, densitatea populației, cea mai mare"
What is the currency of the Czech Republic?,en,"Czech republic, currency"
واحد پول جمهوری چک چیست؟,fa,واحد پول، جمهوری چک
Was ist die Währung der Tschechischen Republik?,de,"Tschechischen Republik, Währung"
¿Cuál es la moneda de la república checa?,es,"moneda, república checa"
Qual è la valuta della Repubblica Ceca?,it,"valuta, Repubblica Ceca"
Quel est la devise de la Tchéquie?,fr,"devise, Tchéquie"
Wat is de munteenheid van Tsjechië?,nl,"Tsjechië, munteenheid"
Care este moneda națională a Cehiei?,ro,"Cehia, monedă națională"
Which countries adopted the Euro?,en,"country, adopt, Euro"
کدام کشورها یورو را قبول کردند؟,fa,کشورها، یورو، قبول
Welche Länder haben den Euro übernommen?,de,"Land, übernehmen, Euro"
¿Qué países han introducido el Euro?,es,"países, introducido, Euro"
Quali stati hanno introdotto l'Euro?,it,"stato, introdurre, Euro"
Quels pays ont adopté l'Euro?,fr,"pays, adopté, Euro"
Welke landen hebben de Euro geïntroduceerd?,nl,"land, Euro, geïntroduceerd"
În ce țări a fost introdus euro?,ro,"țară, introdus, euro"
What is the area code of Berlin?,en,"Berlin, area code"
پیش شماره برلین چند است؟,fa,پیش شماره، برلین
Was ist die Vorwahl von Berlin?,de,"Berlin, Vorwahl"
¿Cuál es el prefijo de Berlin?,es,"prefijo, Berlin"
Qual è il prefisso di Berlino?,it,"prefisso, Berlino"
Quel est l'indicatif téléphonique de Berlin?,fr,"indicatif téléphonique, Berlin"
Wat is het kengetal van Berlijn?,nl,"kengetal, Berlijn"
Care este prefixul telephonic pentru Berlin?,ro,"Berlin, prefix telefonic"
Which countries have more than two official languages?,en,"country, official language, more than two"
چه کشورهایی بیش از دو زبان رسمی دارند؟,fa,کشورهایی، بیش از دو، زبان رسمی
Welche Länder haben mehr als zwei Amtssprachen?,de,"Land, Amtssprache, mehr als zwei"
¿Qué países tienes más de dos lenguas oficiales?,es,"país, lengua oficial, más de dos"
Quali stati hanno più di due lingue ufficiali?,it,"stato, lingua ufficiale, più di due"
Quels pays ont plus de deux langues officielles?,fr,"pays, langues officielles, plus de deux"
Welke landen hebben meer dan twee officiële talen?,nl,"land, officiële taal, meer dan twee"
Ce țări au mai mult de două limbi oficiale?,ro,"țară, limbă oficială, mai mult de două"
Who is the owner of Rolls-Royce?,en,"Rolls-Royce, owner"
چه کسی مالک رولز-رویس است؟,fa,مالک، رولز-رویس
Wem gehört Rolls-Royce?,de,"Rolls-Royce, gehören"
¿Quién es el dueño de Rolls-Royce?,es,"Rolls-Royce, dueño"
Chi è il proprietario di Rolls-Royce?,it,"Rolls-Royce, proprietario"
À qui appartient Rolls-Royce?,fr,"Rolls-Royce, appartient"
Wie is de eigenaar van Rolls-Royce?,nl,"Rolls-Royce, eigenaar"
Cine este proprietarul Rolls-Royce?,ro,"Rolls-Royce, proprietar"
Through which countries does the Yenisei river flow?,en,"Yenisei river, flow through, country"
رود ینی سئی از چه کشورهایی می گذرد؟,fa,رود ینی سئی، کشورهایی، می گذرد
Durch welche Länder fließt der Yenisei?,de,"Yenisei, fließen, Land"
¿Por qué países fluye el río Yenisei?,es,"países, fluye, río Yenisei"
Attraverso quali stati scorre il fiume Yenisei?,it,"fiume Yenisei, scorrere attraverso, stato"
Quels sont les pays traversés par l'Ienisseï?,fr,"Ienisseï, pays traversés"
Door welke landen stroomt de Jenisej?,nl,"Jenisej, land, stroomt door"
Ce țări traversează fluviul Enisei?,ro,"fluviul Enisei, traversează, țară"
When did Latvia join the EU?,en,"Latvia, join, EU"
لتونی کی به اتحادیه اروپا پیوست؟,fa,لتونی، اتحادیه اروپا، پیوست
Wann ist Lettland der EU beigetreten?,de,"Lettland, beitreten, EU"
¿Cuándo ingresó Letonia a la unión europea?,es,"Letonia, ingreso, unión europea"
Quando la Lettonia è entrata nell'Unione Europea?,it,"Lettonia, entrare, Unione Europea"
Quand est la Lettonie devenue membre de l'Union européene?,fr,"Lettonie, membre, Union européene"
Wanneer trad Letland toe tot de EU?,nl,"Letland, toetreden, EU"
Când a aderat Letonia la Uniunea Europeană?,ro,"Letonia, adera, Uniunea Europeană"
Which politicians were married to a German?,en,"politician, married, German"
چه سیاستمدارانی با یک آلمانی ازدواج کردند؟,fa,سیاستمدارانی، آلمانی، ازدواج
Welche Politiker waren mit jemand deutschem verheiratet?,de,"Politiker, verheiratet, deutsch"
¿Qué monárcas estaban casados con una persona alemana?,es,"monarcha, casado, alemán"
Quali politici erano sposati con persone tedesche?,it,"politico, sposato, tedesco"
Quels monarques ont épousé une personne allemande?,fr,"monarques, épousé, allemand"
Welke politici waren getrouwd met een Duitser?,nl,"politici, getrouwd, Duitser"
Ce politicieni au fost căsătoriți cu o persoană germană?,ro,"politicieni, căsătorit, german"
When was the Battle of Gettysburg?,en,Battle of Gettysburg
نبرد گتیسبورگ کی رخ داد؟,fa,نبرد گتیسبورگ
Wann fand die Schlacht von Gettysburg statt?,de,Schlacht von Gettysburg
¿Cuándo tuvo lugar la batalla de Gettysburg?,es,batalla de Gettysburg
Quando ha avuto luogo la battaglia di Gettysburg?,it,battaglia di Gettysburg
Quand se déroula la bataille de Gettysburg?,fr,"bataille de Gettysburg, quand"
Wanneer was de Slag bij Gettysburg?,nl,Slag bij Gettysburg
Când a fost bătălia de la Gettysburg?,ro,bătălia de la Gettysburg
Which river does the Brooklyn Bridge cross?,en,"river, cross, Brooklyn Bridge"
پل بروکلین از روی چه رودی می گذرد؟,fa,پل بروکلین، رودی، می گذرد
Welchen Fluss überspannt die Brooklyn Bridge?,de,"Fluss, überspannen, Brooklyn Bridge"
¿Por qué río cruza la Brooklyn Bridge?,es,"río, cruza, Brooklyn Bridge"
Quale fiume attraversa il ponte di Brooklyn?,it,"fiume, attraversare, ponte di Brooklyn"
Quelle cours d'eau est traversé par le pont de Brooklyn?,fr,"cours d'eau, pont de Brooklyn"
Welke rivier overspant de Brooklyn Bridge?,nl,"rivier, Brooklyn Bridge, overspant"
Ce râu traversează podul din Brooklyn?,ro,"râu, traversează, podul din Brooklyn"
What is the highest mountain in Australia?,en,"Australia, highest mountain"
مرتفع ترین کوه در استرالیا چیست؟,fa,مرتفع ترین کوه، استرالیا
Was ist der höchste Berg in Australien?,de,"Australien, höchster Berg"
¿Cuál es la montaña más alta de Australia?,es,"Australia, montaña más alta"
Qual è la montagna più alta d'Australia?,it,"Australia, montagna più alta"
Quelle est la plus haute montagne d'Australie?,fr,"plus haute montagne, Australie"
Wat is de hoogste berg van Australië?,nl,"Australië, hoogste berg"
Care este cel mai înalt munte din Australia?,ro,"Australia, cel mai înalt munte"
Give me all soccer clubs in Spain.,en,"Spain, soccer club"
تمام باشگاه های فوتبال در اسپانیا را لیست کن.,fa,باشگاه های فوتبال، اسپانیا
Gib mir alle Fußballvereine in Spanien.,de,"Fußballverein, Spanien"
Dame todos los club de fútbol de España.,es,"España, club de fútbol"
Dammi tutti i club calcistici della Spagna,it,"Spagna, club calcistico"
Donnes-moi tous les clubs de football d'Espagne.,fr,"Espagne, clubs de football"
Noem alle Spaanse voetbalclubs.,nl,"Spanje, voetbalclub"
Dă-mi toate cluburile de fotbal din Spania,ro,"Spania, club de fotbal"
What is the official language of Suriname?,en,"Suriname, official language"
زبان رسمی سورینام چیست؟,fa,زبان رسمی، سورینام
Was ist die Amtssprache Von Surinam?,de,"Surinam, Amtssprache"
¿Cuál es la idioma oficial de Surinam?,es,"Surinam, idioma oficial"
Qual è la lingua ufficiale del Suriname?,it,"Suriname, lingua ufficiale"
Quelle est la langue officielle du Suriname?,fr,"Suriname, langue officielle"
Wat is de officiële taal van Suriname?,nl,"Suriname, officiële taal"
Care este limba oficială din Suriname?,ro,"Suriname, limba oficială"
Who is the mayor of Tel Aviv?,en,"Tel Aviv, mayor"
چه کسی شهردار تل آویو است؟,fa,شهردار، تل آویو
Wer ist der Bürgermeister von Tel Aviv?,de,"Tel Aviv, Bürgermeister"
¿Quién es el alcalde de Tel Aviv?,es,"Tel Aviv, alcalde"
Chi è il sindaco di Tel Aviv?,it,"Tel Aviv, sindaco"
Qui est le maire de Tel Aviv?,fr,"Tel Aviv, maire"
Wie is de burgemeester van Tel Aviv?,nl,"Tel Aviv, burgemeester"
Cien este primarul din Tel Aviv?,ro,"Tel Aviv, primar"
Who designed the Brooklyn Bridge?,en,"Brooklyn Bridge, design"
چه کسی پل بروکلین را طراحی کرد؟,fa,پل بروکلین، طراحی
Wer hat die Brooklyn Bridge entworfen?,de,"Brooklyn Bridge, entwerfen"
¿Quién diseñó la Brooklyn Bridge?,es,"diseñador, Brooklyn Bridge"
Chi ha progettato il ponte di Brooklyn?,it,"ponte di Brooklyn, progettare"
Qui a conçu le pont de Brooklyn?,fr,"pont de Brooklyn, conçu"
Wie ontwierp de Brooklyn Bridge?,nl,"ontwerp, Brooklyn Bridge"
Cine a proiectat podul din Brooklyn?,ro,"podul din Brooklyn, proiecta"
Which telecommunications organizations are located in Belgium?,en,"telecommunications organization, located, Belgium"
چه سازمان های مخابراتی در بلژیک واقع شده اند؟,fa,سازمان های مخابراتی، بلژیک، واقع
Welche Telekommunikationsunternehmen haben ihren Sitz in Belgien?,de,"Telekommunikationsunternehmen, Sitz, Belgien"
¿Qué empresas de telecomunicaciones tienen su sede en Bélgica?,es,"empresas de telecomunicaciones, sede, Bélgica"
Quali aziende di telecomunicazione hanno sede in Belgio?,it,"azienda di telecomunicazioni, sede, Belgio"
Quelles agences de télécommunication sont situées en Belgique?,fr,"agences de télécommunication, situées, Belgique"
