questions,lang,keywords
Dă-mi toate trupele metalcore australiene.,ro,"australian, trupe metalcore"
Give me all actors who were born in Paris after 1950.,en,"actors, born, Paris, after 1950"
"Gib mir alle Schauspieler, die nach 1950 in Paris geboren wurden.",de,"Schauspieler, geboren, nach 1950, in Paris"
Dame todos los actores nacidos en Paris después de 1950.,es,"actores,nacidos en Paris, después de 1950"
Dammi tutti gli attori nati a Parigi dopo il 1950.,it,"attori, nati, dopo il 1950, a Parigi"
Donne-moi tous les acteurs nés à Berlin après 1950.,fr,"acteurs, lieu de naissance, Berlin, date de naissance, après 1950"
Toon alle acteurs die na 1950 in Parijs zijn geboren.,nl,"actuers, geboren, na 1950, in Parijs"
Dă-mi toți actorii care s-au născut la Paris după 1950.,ro,"actori, născut, Paris, după 1950"
When was Carlo Giuliani shot?,en,"date, Carlo Giuliani, shot"
Wann wurde Carlo Giuliani erschossen?,de,"Datum, Carlo Giuliani, erschossen"
¿Cuándo fue disparado Carlo Giuliani?,es,"fecha, disparo, Carlo Giuliani"
Quando è stato ucciso Carlo Giuliani?,it,"data, Carlo Giuliani, ucciso"
Quand a été tué Carlo Giuliani?,fr,"date de décès, Carlo Guiliani"
Wanneer werd Carlo Giuliani neergeschoten?,nl,"datum, Carlo Giuliani, neergeschoten"
Când a fost ucis Carlo Giuliani?,ro,"dată, Carlo Giuliani, ucis"
Who are the four youngest MVP basketball players?,en,"four, youngest, MVP, basketball player"
Wer sind die vier jüngsten MVP Baskettballspieler?,de,"vier jüngsten, MVP, Basketballspieler"
¿Cuáles son los cuatro jugadores de baloncesto de categoría MVP más jóvenes?,es,"cuatro jugadores de baloncesto más jóvenes,categoría MVP"
Chi sono i quattro più giovani giocatori di maggior valore (MVP)?,it,"quattro, più giovani, giocatori di maggior valore (MVP)"
Quels sont les quatres plus jeunes MVP de basketball?,fr,"quatre plus jeunes, MVP, basketball"
Wie zijn de vier jongste MVP basketballers?,nl,"vier jongste, MVP basketballers"
Care sunt cei patru cei mai tineri jucători de baschet MVP?,ro,"patru, cei mai tineri, MVP, jucători de baschet"
Which companies have more than 1 million employees?,en,"company, more than 1 million, employees"
Welche Unternehmen haben mehr als 1 Millionen Angestellte?,de,"Unternehmen, mehr als 1 Millionen, Angestellte"
¿Qué empresas tienen mas de 1 millón de empleados?,es,"empresas, mas de un millón, empleados"
Quali aziende hanno più di 1 milione di dipendenti?,it,"aziende, più di 1 milione, dipendenti"
Quelles companies ont plus d'un million d'employés?,fr,"companies, plus d'un million, employés"
Welke bedrijven hebben meer dan 1 miljoen werknemers?,nl,"bedrijf, meer dan 1 miljoen, werknemers"
Ce companii au mai mult de 1 milion de angajați?,ro,"companie, mai mult de 1 milion, angajați"
Give all swimmers that were born in Moscow.,en,"swimmer, born, Moscow"
"Zeig mir alle Schwimmer, die in Moskau geboren wurden.",de,"Schwimmer, geboren in, Moskau"
Dame todos los nadadores nacidos en Moscú,es,"nadadores, nacidos, Moscú"
Dammi tutti i nuotatori che sono nati a Mosca.,it,"nuotatori, nati, Mosca"
Donne-moi tous les nageurs nés à Moscou.,fr,"nageurs, nés, Moscou"
Toen alle zwemmers die werden geboren in Moskou.,nl,"zwemmers, geboren, Moskou"
Numește toți înotătorii născuți în Moscova.,ro,"înotători, născuți, Moscova"
Who was called Rodzilla?,en,"called, Rodzilla"
Wer wurde Rodzilla genannt?,de,"genannt, Rodzilla"
¿Quien se llamaba Rodzilla?,es,"llamaba, Rodzilla"
Chi era chiamato Rodzilla?,it,"chiamato, Rodzilla"
Qui était appelé Rodzilla?,fr,"appelé, Rodzilla"
Wie werd Rodzilla genoemd?,nl,"genoemd, Rodzilla"
Cine a fost numit Rodzilla?,ro,"numit, Rodzilla"
Show me the book that Muhammad Ali wrote.,en,"book, wrote, Muhammad Ali"
"Zeig mir das Buch, das Muhammad Ali geschrieben hat.",de,"Buch, geschrieben, Muhammad Ali"
Muéstrame el libro escrito por Muhammad Ali.,es,"libro, autor, Muhammad Ali"
Mostrami il libro scritto da Muhammad Ali.,it,"libro, autore, Muhammad Ali"
Donne-moi le livre écrit par Muhammad Ali.,fr,"livre, par Muhammad Ali"
Toen het boek dat Muhammad Ali heeft geschreven.,nl,"boek, geschreven, Muhammad Ali"
Arată-mi cartea pe care a scris-o Muhammad Ali.,ro,"carte, scris, Muhammad Ali"
How many museums does Paris have?,en,"how many, museum, Paris"
Wieviele Museen hat Paris?,de,"wieviele, Museen, Paris"
¿Cuantos museos hay en Paris?,es,"cuantos, museos, Paris"
Quanti musei ha Parigi?,it,"quanti, musei, Parigi"
Combien de musées y a-t-il à Paris?,fr,"nombre de musées, Paris"
Hoeveel museas heeft Parijs?,nl,"hoeveel, museas, Parijs"
Câte muzee are Parisul?,ro,"câte, muzee, Paris"
Which city has the most inhabitants?,en,"city, the most inhabitants"
Welche Stadt hat die meisten Einwohner?,de,"Stadt, meisten Einwohner"
¿Que ciudad tiene la mayor población?,es,"ciudad, mayor población"
Quale città ha il maggior numero di abitanti?,it,"città, maggior numero di abitanti"
Quel ville a le plus grand nombre d'habitants?,fr,"ville, plus grand nombre d'habitants"
Welke stad heeft de meeste inwoners?,nl,"stad, meeste inwoners"
Care oraș are cei mai mulți locuitori?,ro,"oraș, cei mai mulți locuitori"
Which city has the least inhabitants?,en,"city, the least inhabitants"
Welche Stadt hat die wenigsten Einwohner?,de,"Stadt, wenigsten Einwohner"
¿Que ciudad tiene la menor población?,es,"ciudad, menor población"
Quale città ha il minor numero di abitanti?,it,"città, minor numero di abitanti"
Quelle ville a le plus petit nombre d'habitants?,fr,"ville, plus petit nombre d'habitants"
Welke stad heeft de minste inwoners?,nl,"stad, minste inwoners"
Care oraș are cei mai puțini locuitori?,ro,"oraș, cei mai puțini locuitori"
Give me all the TV shows with Neil Patrick Harris.,en,"TV shows, Neil Patrick Harris"
Gib mir alle Fernsehserien mit Neil Patrick Harris.,de,"Fernsehserien, Neil Patrick Harris"
Dame todos los programas de televisión con Neil Patrick Harris.,es,"programas de televisión, Neil Patrick Harris"
Dammi tutti i programmi televisivi con Neil Patrick Harris.,it,"programmi televisivi, Neil Patrick Harris"
Donne-moi toutes les émissions de télé avec Neil Patrick Harris.,fr,"émissions de télé, Neil Patrick Harris"
Toen alle TV programma's met Neil Patrick Harris.,nl,"TV programma's, Neil Patrick Harris"
Dă-mi toate emisiunile TV cu Neil Patrick Harris,ro,"emisiuni TV, Neil Patrick Harris"
Who wrote The Hunger Games?,en,"wrote, Hunger Games"
Wer hat Die Tribute von Panem geschrieben?,de,"geschrieben, Die Tribute von Panem"
¿Quien escribió Los juegos del hambre?,es,"autor, Los juegos del hambre"
Chi ha scritto Hunger Games?,it,"autore, Hunger Games"
Qui est l'auteur de The Hunger Games,fr,"auteur, The Hunger Games"
Wie heeft De Hongerspelen geschreven?,nl,"geschreven, De Hongerspelen"
Cine a scris Jocurile Foamei?,ro,"scris, Jocurile Foamei"
Show a list of soccer clubs that play in the Bundesliga.,en,"soccer clubs, play, Bundesliga"
"Zeig mir eine Liste der Fußballvereine, die in der Bundesliga spielen.",de,"Fußballvereine, spielen, Bundesliga"
Dame una lista de los clubs de futbol que juegan en Bundesliga.,es,"clubs de futbol, Bundesliga"
Dammi una lista di club calcistici che giocano nella Bundesliga.,it,"club calcistici, Bundesliga"
Donne-moi la liste des clubs de football qui jouent dans la Bundesliga.,fr,"clubs de football, Bundesliga"
Toen een lijst van voetbalclubs die in de Bundesliga spelen.,nl,"voetbalclubs, spelen, Bundesliga"
Arată o listă a cluburilor de fotbal care joacă în Bundesliga.,ro,"cluburi de fotbal, joacă, Bundesliga"
What country is Mount Everest in?,en,"country, Mount Everest"
In welchem Land ist der Mount Everest?,de,"Land, Mount Everest"
¿En que país esta el monte Everest?,es,"país, monte Everest"
In quale stato si trova il Monte Everest?,it,"stato, Monte Everest"
Dans quel pays se trouve le mont Everest?,fr,"pays, Everest"
In welke land is de Mount Everest?,nl,"land, Mount Everest"
În ce țară se află muntele Everest?,ro,"țară, muntele Everest"
Who is the founder of Penguin Books?,en,"founder, Penguin Books"
Wer hat Penguin Books gegründet?,de,"gegründet, Penguin Books"
¿Quien es el fundador de Penguin Books?,es,"fundador, Penguin Books"
Chi è il fondatore di Penguin Books?,it,"fondatore, Penguin Books"
Qui est le fondateur de Penguin  Books?,fr,"fondateur, Penguin Books"
Wie is de oprichter van Penguin Books?,nl,"oprichter, Penguin Books"
Cine este fondatorul Penguin Books?,ro,"fondator, Penguin Books"
Which programming languages influenced Javascript?,en,"programming languages, influenced, Javascript"
Welche Programmiersprachen haben Javascript beeinflusst?,de,"Programmiersprachen, beeinflusst, Javascript"
¿Que lenguajes de programación influenciaron el Javascript?,es,"lenguajes de programación, influenciaron, Javascript"
Quali linguaggi di programmazione hanno influenzato Javascript?,it,"linguaggi di programmazione, hanno influenzato, Javascript"
Quels langages de programmation ont influencé Javascript?,fr,"langages de programmation, influencés, Javascript"
Welke pogrammeertalen hadden invloed op Javascript?,nl,"programmeertalen, invloed op, Javascript"
Ce limbaje de programare au influențat Javascript?,ro,"limbaje de programare, influențat, Javascript"
Did Che Guevara have children?,en,"children, Che Guevara"
Hatte Che Guevara Kinder?,de,"Kinder, Che Guevara"
¿Tuvo hijos el Che Guevara?,es,"hijos, Che Guevara"
Che Guevara aveva dei figli?,it,"figli, Che Guevara"
Est-ce que Che Guevara a eu des enfants?,fr,"enfants, Che Guevara"
Had Che Guevara kinderen?,nl,"kinderen, Che Guevara"
Che Guevara a avut copii?,ro,"copii, Che Guevara"
List all the musicals with music by Elton John.,en,"musicals, music by, Elton John"
Liste alle Musicals mit Musik von Elton John auf.,de,"Musicals, Musik von, Elton John"
Dame todos los musicales con música de Elton John.,es,"musicales, música, Elton John"
Elenca tutti i musicals con musiche di Elton John.,it,"musicals, musiche, Elton John"
Donne-moi tous les musicals avec de la musique de de Elton John.,fr,"musicals, musique, Elton John"
Toen een lijst van alle musicals met muziek van Elton John.,nl,"musicals, muziek van, Elton John"
Listează toate muzicalurile cu muzică de Elton John.,ro,"muzicaluri, muzică de Elton John"
Show me all the breweries in Australia.,en,"breweries, Australia"
Zeig mir alle Brauereien in Australien.,de,"Brauereien, Australien"
Muéstrame todas las cervecerías en Australia.,es,"cervecerías, Australia"
Mostrami tutti i birrifici in Australia.,it,"birrifici, Australia"
Montre-moi toutes les brasseries d'Australie.,fr,"brasseries, Australie"
Toen alle brouwerijen in Australië.,nl,"brouwerijen, Australië"
Arată-mi toate berăriile din Australia.,ro,"berării, Australia"
When was the Titanic completed?,en,"Titanic, completion date"
Wann wurde die Titanic fertiggestellt?,de,"Titanic, fertiggestellt, Datum"
¿Cuando se completo el Titanic?,es,"fecha de acabado, Titanic"
Quando è stato completato il Titanic?,it,"Titanic, data, completamento"
Quand a été terminé le Titanic?,fr,"data de terminaison, Titanic"
Wanneer was de Titanic afgewerkt?,nl,"Titanic, wanneer, afgewerkt"
Când a fost terminat Titanicul?,ro,"Titanic, data terminării"
How much did Pulp Fiction cost?,en,"cost, Pulp Fiction"
Wieviel hat Pulp Fiction gekostet?,de,"Kosten, Pulp Fiction"
¿Cuanto costo Pulp Fiction?,es,"costo, Pulp Fiction"
Quanto è costato Pulp Fiction?,it,"costo, Pulp Fiction"
Combien a coûté Pulp Fiction?,fr,"prix, Pulp Fiction"
Howeveel koste Pulp Fiction?,nl,"kosten, Pulp Fiction"
Cât a costat Pulp Fiction?,ro,"cost, Pulp Fiction"
How many airlines are there?,en,"how many, airlines"
Wieviele Fluggesellschaften gibt es?,de,"wieviele, Fluggesellschaften"
¿Cuantas líneas aéreas existen?,es,"cuantas, líneas aéreas"
Quante compagnie aeree esistono?,it,"quante, compagnie aeree"
Combien de companies aériennes existe-t-il?,fr,"nombre, companies aériennes"
Hoeveel luchtvaartmaatschappijen zijn er?,nl,"hoeveel, luchtvaartmaatschappijen"
Câte companii aeriene există?,ro,"câte, companii aeriene"
Who played Agent Smith in Matrix?,en,"played, Agent Smith, Matrix"
Wer hat Agent Smith in Matrix gespielt?,de,"gespielt, Agent Smith, Matrix"
¿Quien actuó como el agente Smith en Matrix?,es,"actor, agente Smith, Matrix"
Chi interpretava l'agente Smith in Matrix?,it,"attore, agente Smith, Matrix"
Qui a joué Agent Smith dans Matrix?,fr,"acteur, Agent Smith, Matrix"
Wie speelde Agent Smith in Matrix?,nl,"speelde, Agent Smith, Matrix"
Cine l-a jucat pe Agent Smith în Matrix?,ro,"jucat, Agent Smith, Matrix"
How much carbs does peanut butter have?,en,"how much, carbs, peanut butter"
Wieviele Kohlenhydrate hat Erdnussbutter?,de,"wieviele, Kohlenhydrate, Erdnussbutter"
¿Cuantos hidrates de carbono tienen la manteca de cacahuete?,es,"hidrates de carbono, manteca de cacahuete"
Quanti carboidrati ha il burro di noccioline?,it,"quanti, carboidrati, burro di noccioline"
Quelle quantité de glucides est contenue dans les arachides?,fr,"glucides, arachides"
Hoeveel koolhydraten heeft pindakaas?,nl,"koolhydraten, pindakaas"
Câți carbohidrați conține untul de arahide?,ro,"câți, carbohidrați, unt de arahide"
Which book has the most pages?,en,"book, the most pages"
Welches Buch hat die meisten Seiten?,de,"Buch, meisten Seiten"
¿Que libro tiene el mayor numero de paginas?,es,"libro, mayor numero paginas"
Quale libro ha il maggior numero di pagine?,it,"libro, maggior numero di pagine"
Quel livre a le plus de pages?,fr,"livre, le plus de pages"
Welk boek heeft de meeste pagina's?,nl,"boek, meeste pagina's"
Ce carte are cele mai multe pagini?,ro,"carte, cele mai multe pagini"
Which bridges cross the Seine?,en,"bridges, cross, Seine"
Welche Brücken überqueren die Seine?,de,"Brücken, überqueren, Seine"
¿Cuantos puentes cruzan el Siena?,es,"puentes, cruzan, Siena"
Quanti ponti attraversano la Senna?,it,"ponti, attraversare, Senna"
Quels ponts traversent la Seine?,fr,"ponts, Seine"
Welke bruggen overspannen de Seine?,nl,"bruggen, overspannen, Seine"
Ce poduri traversează Sena?,ro,"poduri, traversează, Sena"
Who is the mayor of the capital of French Polynesia?,en,"mayor, capital, French Polynesia"
Wer ist der Bürgermeister der Hauptstadt von Französisch-Polynesien?,de,"Bürgermeister, Hauptstadt, Französisch-Polynesien"
¿Quien es el alcalde de la capital de la Polinesia Francesa?,es,"alcalde, capital Polinesia Francesa"
Chi è il sindaco della capitale della Polinesia Francese?,it,"sindaco, capitale, Polinesia Francese"
Qui est le maire de la capitale de la Polynésie Francaise?,fr,"maire, capitale, Polynésie Francaise"
Wie is de burgermeester van de hoofdstad van Frans-Polynesië?,nl,"burgermeester, hoofdstad, Frans-Polynesië"
Cine este primarul capitaliei Polineziei Franceze?,ro,"primar, capitală, Polinezia Franceză"
When did Dracula's creator die?,en,"Dracula, creator, die"
Wann ist Draculas Schöpfer gestorben?,de,"Dracula, Schöpfer, gestorben"
¿Cuando murió el creador de Drácula?,es,"muerte, creador, Drácula"
Quando è morto il creatore di Dracula?,it,"Dracula, creatore, morire"
Quand est mort le créateur de Dracula?,fr,"mort, créateur, Dracula"
Wanneer stierf de bedenker van Dracula?,nl,"stierf, bedenker, Dracula"
Când a murit creatorul Dracula?,ro,"Dracula, creator, a muri"
What is the location of the Houses of Parliament?,en,"location, Houses of Parliament"
Wo ist der Westminster-Palast?,de,"Ort, Westminster-Palast"
¿Donde están situadas las Casas del Parlamento?,es,"localización, casas del parlamento"
Dove si trova il Palazzo di Westminster?,it,"luogo, Palazzo di Westminster"
Où se trouve le palais de Westminster?,fr,"location, palais de Westminster"
Waar is de Palace of Westminster?,nl,"plaats, Palace of Westminster"
Care este locația Palatului Westminster?,ro,"locație, Palatul Westminster"
Show me all English Gothic buildings in Kent.,en,"English Gothic buildings, Kent"
"Zeige mir alle Gebäude in Kent, die im Stil der englischen Gothik erbaut wurden.",de,"Gebäude, Kent, englische Gotik"
Muéstrame todos los edificios góticos en Kent.,es,"edificios góticos, Kent"
Mostrami tutti gli edifici in stile gotico inglese nel Kent.,it,"edifici, gotico inglese, Kent"
Montre-moi tous les bâtiments dans le style gothique anglais à Kent.,fr,"bâtiments, gothique anglais, Kent"
"Toen alle gebouwen in Kent, gebouwd in de stijl van het Engels gotiek.",nl,"gebouwen, Kent, stijl, Engels gotiek"
Arată-mi toate clădirile engleze gotice din Kent.,ro,"clădiri engleze gotice, Kent"
Who was the pope that founded the Vatican Television?,en,"pope, founded, Vatican Television"
Welcher Papst hat das Vatikanische Fernsehen gegründet?,de,"Papst, gegründet, Vatikanisches Fernsehen"
¿Quien fue el papa que fundo la televisión Vaticana?,es,"papa, fundo, televisión Vaticana"
Quale papa ha fondato la televisione vaticana?,it,"papa, fondare, televisione vaticana"
Quel pape est le fondateur de la télé du Vatican?,fr,"pape, fondateur, télé du Vatican"
Welk paus richtte de Vaticaanse televisie op?,nl,"paus, oprichter, Vaticaanse televisie"
Cine a fost papa care a creat televiziunea din Vatican?,ro,"papa, fondat, televiziunea din Vatican"
What airlines are part of the SkyTeam alliance?,en,"airlines, part of, SkyTeam alliance"
Welche Fluggesellschaften sind Teil der SkyTeam-Allianz?,de,"Fluggesellschaften, Teil von, SkyTeam-Allianz"
¿Qué aerolíneas forman parte del la alianza SkyTeam?,es,"aerolíneas, alianza SkyTeam"
Quali compagnie aeree fanno parte dell'alleanza SkyTeam?,it,"compagnie aeree, alleanza SkyTeam"
Quels companies aériennes sont membre de l'alliance SkyTeam?,fr,"alliance SkyTeam, companies aériennes, membre"
Welke luchtvaartmaatschappijen zijn lid van de SkyTeam alliantie?,nl,"luchtvaartmaatschappijen, lid van, SkyTeam alliantie"
Ce companii aeriene fac parte din alianța SkyTeam?,ro,"companii aeriene, parte din, alianța SkyTeam"
"What is the total population of Melbourne, Florida?",en,"total population, Melbourne Florida"
"Was ist die Gesamteinwohnerzahl von Melbourne, Florida?",de,"Gesamteinwohnerzahl, Melbourne Florida"
"¿Cuál es la población total de Melbourne, Florida?",es,"población total, Melbourne Florida"
"Qual è la popolazione totale di Melbourne, Florida?",it,"popolazione totale, Melbourne, Florida"
"Quelle est la population totale de Melbourne, Floride?",fr,"population totale, Melbourne, Floride"
"Wat is de bevolking van Melbourne, Florida?",nl,"bevolking, Melbourne Florida"
"Care este populația totală a Melbourne, Florida?",ro,"populația totală, Melbourne Florida"
Which airports does Air China serve?,en,"airports, Air China"
Welche Flughäfen fliegt Air China an?,de,"Flughäfen, anfliegen, Air China"
¿Qué aeropuertos sirve Air China?,es,"aeropuertos, Air China"
Quali aeroporti sono serviti da Air China?,it,"aeroporti, Air China"
Quels sont les aéroports servis par Air Chine?,fr,"Air Chine, aéroports"
Naar welke luchthavens vliegt Air China?,nl,"luchthavens, Air China"
Ce aeroporturi deservește Air China?,ro,"aeroporturi, Air China"
In which year was Rachel Stevens born?,en,"year, born, Rachel Stevens"
In welchem Jahr wurde Rachel Stevens geboren?,de,"Jahr, geboren, Rachel Stevens"
¿En que año nació Rachel Stevens?,es,"año, nació, Rachel Stevens"
In quale anno è nata Rachel Stevens?,it,"anno nascita, Rachel Stevens"
Quand est née Rachel Stevens?,fr,"année de naissance, Rachel Stevens"
In welk jaar word Rachel Stevens geboren?,nl,"jaar, geboren, Rachel Stevens"
În ce an s-a născut Rachel Stevens?,ro,"an, născut, Rachel Stevens"
Where was JFK assassinated?,en,"JFK, assassinated"
Wo wurde JFK ermordet?,de,"JFK, ermordet"
¿Dónde fue JFK asesinado?,es,"JFK, asesinado"
Dove è stato assassinato JFK?,it,"JFK, assassinato"
A été tué John Kennedy?,fr,"John Kennedy, assassinat"
Waar word JFK vermoord?,nl,"JFK, vermoord"
Unde a fost asasinat JFK?,ro,"JFK, asasinat"
How many politicians graduated from Columbia University?,en,"how many, politicians, graduated, Columbia University"
Wieviele Politiker haben einen Abschluss von der Columbia University?,de,"wieviele, Politiker, Abschluss, Columbia University"
¿Cuántos políticos se han graduado en la universidad de Columbia?,es,"cuántos, políticos, graduados, universidad de Columbia"
Quanti politici si sono laureati alla Columbia University?,it,"quanti, politici, laureati, Columbia University"
Combien d'hommes politiques ont étudié à la Columbia University?,fr,"nombre, hommes politiques, étudier, Columbia University"
Hoeveel politici zijn aan de Columbia University afgestudeerd?,nl,"hoeveel, politici afgestudeert aan, Columbia University"
Câți politicieni au absolvit la Universitatea Columbia?,ro,"câți, politicieni, absolvit, Universitatea Columbia?"
Which scientist is known for the Manhattan Project and the Nobel Peace Prize?,en,"scientist, known for, Manhattan Project, Nobel Peace Prize"
Welcher Wissenschaftler ist bekannt für das Manhattan-Projekt und den Friedensnobelpreis?,de,"Wissenschaftler, bekannt für, Manhattan-Projekt, Friedensnobelpreis"
¿Qué científicos son conocidos por el proyecto Manhattan y el premio Nobel de la Paz?,es,"científico, conocidos, proyecto Manhattan, premio Nobel de la Paz"
Quale scienziato è conosciuto per il progetto Manhattan e per il premio Nobel per la pace?,it,"scienziato, conosciuto, progetto Manhattan, premio Nobel per la pace"
Quel chercheur est connu pour le projet Manhattan et le prix Nobel de la paix?,fr,"chercheur, projet Manhattan, prix Nobel de la paix"
Welke wetenschaper staat bekend om het Manhattan Project en de Nobelprijs voor de Vrede?,nl,"wetenschaper, bekend om, Manhattan Project, Nobelprijs voor de Vrede"
Care om de știință este cunoscut pentru proiectul Manhattan și pentru premiul Nobel pentru pace?,ro,"om de știință, cunoscut pentru, proiect Manhattan, premiul Nobel pentru pace"
What is the highest volcano in Africa?,en,"highest, volcano, Africa"
Was ist der höchste Vulkan in Afrika?,de,"höchste, Vulkan, Afrika"
¿Cuál es el volcán mas alto en África?,es,"volcán, mas alto, África"
Qual è il vulcano più alto in Africa?,it,"vulcano, più alto, Africa"
Quel est le volcan le plus haut d'Afrique?,fr,"volcan, plus haut, Afrique"
Wat is de hoogste vulkaan in Afrika?,nl,"hoogste, vulkaan, Afrika"
Care este cel mai înalt vulcan din Africa?,ro,"cel mai înalt, vulcan, Africa?"
Which beer originated in Ireland?,en,"beer, originated, Ireland"
Welches Bier kommt aus Irland?,de,"Bier, kommen aus, Irland"
¿Qué cerveza se ha originado en Irlanda?,es,"cerveza, originado, Irlanda"
Quale birra è originaria dell'Irlanda?,it,"birra, origine, Irlanda"
Quelles bières viennent de l'Irlande?,fr,"bières, Irlande?"
Welke bieren komen uit Ierland?,nl,"bieren, komen uit, Ierland"
Ce bere este originară din Irlanda?,ro,"bere, originară, Irlanda"
What are the specialities of the UNC Health Care?,en,"specialities, UNC Health Care"
Worauf ist die UNC Health Care spezialisiert?,de,"Spezialisierung, UNC Health Care"
¿Cuáles son las especialidades del UNC Health Care?,es,"especialidades, UNC Health Care"
Quali sono le specialità della UNC Health Care?,it,"specialità, UNC Health Care?"
Quelles sont les spécialités de l'UNC Health Care?,fr,"spécialités, UNC Health Care?"
Wat zijn de specialiteiten van de UNC Health Care?,nl,"specialiteiten, UNC Health Care"
Care sunt specializările UNC Health Care?,ro,"specializări, UNC Health Care"
Who is the owner of Facebook?,en,"owner, Facebook"
Wem gehört Facebook?,de,"gehört, Facebook"
¿Quién es el dueño de Facebook?,es,"dueño, Facebook"
Chi è il proprietario di Facebook?,it,"proprietario, Facebook"
À qui appartient Facebook?,fr,"propriétaire, Facebook"
Wie is de eigenaar van Facebook?,nl,"eigenaar, Facebook"
Cine este proprietarul Facebook?,ro,"proprietar, Facebook?"
From which region is the Melon de Bourgogne?,en,"region, Melon de Bourgogne"
Aus welcher Region ist der Melon de Bourgogne?,de,"Region, Melon de Bourgogne"
¿De que región es el vino Melon de Bourgogne?,es,"región, Melon de Bourgogne"
Da quale regione proviene il Melon de Bourgogne?,it,"regione, Melon de Bourgogne"
De quelle région vient le Melon de Bourgogne?,fr,"région, Melon de Bourgogne"
Vanuit welke regio is de Melon de Bourgogne?,nl,"regio, Melon de Bourgogne"
Din ce regiune provine Melon-ul de Bourgogne?,ro,"regiune, Melon de Bourgogne"
Who was influenced by Socrates?,en,"influenced, Socrated"
Wer wurde von Sokrates beeinflusst?,de,"beeinflusst, Sokrates"
¿Quién fue influenciado por Socrates?,es,"influenciado, Socrates"
Chi fu influenzato da Socrate?,it,"influenzato, Socrate"
Qui a été influencé par Socrates?,fr,"influencé, par Socrates"
Wie werd beïnvloed door Socrates?,nl,"beïnvloed, Socrates"
Cine a fost influențat de către Socrate?,ro,"influențat, Socrate"
Who was president of Pakistan in 1978?,en,"president, Pakistan, 1978"
Wer war 1978 Präsident von Pakistan?,de,"Präsident, Pakistan, 1978"
¿Quién fue el presidente de Pakistán en 1978?,es,"presidente, Pakistán, 1978"
Chi fu presidente del Pakistan nel 1978?,it,"presidente, Pakistan, 1978"
Qui était le président du Pakistan en 1978?,fr,"président, Pakistan, 1978"
Wie was president van Pakistan in 1978?,nl,"president, Pakistan, 1978"
Cine a fost preşedintele Pakistanului în 1978?,ro,"preşedinte, Pakistan, 1978"
Give me English actors starring in Lovesick.,en,"English actors, starring, Lovesick"
"Gib mir britische Schauspieler, die in Lovesick mitspielen.",de,"Schauspieler, britisch, mitspielen, Lovesick"
Dame actores Ingleses protagonizando Lovesick.,es,"actores Ingleses, protagonistas, Lovesick "
Dammi gli attori inglesi che hanno recitato in Lovesick.,it,"attori inglesi, protagonisti, Lovesick"
Donne-moi tous les acteurs anglais de Lovesick.,fr,"acteurs, anglais, Lovesick"
Toen Brits acteurs met een rol in Lovesick.,nl,"Brits acteurs, rol in, Lovesick"
Dă-mi actori englezi protagoniști în Lovesick.,ro,"actori englezi, protagoniști, Lovesick"
Give me all types of eating disorders.,en,"types, eating disorders"
Zeig mir alle Arten von Essstörungen.,de,"Arten von, Esstörungen"
¿Que tipos hay de trastornos de la alimentación?,es,"tipos, trastornos de la alimentación"
Dammi tutti i tipi di disturbi alimentari.,it,"tipi, disturbi alimentari"
Donne-moi tous les types de troubles du comportement alimentaire.,fr,"types, troubles du comportement alimentaire"
Toen alle soorten eetstoornissen.,nl,"soorten, eetstoornissen"
Dă-mi toate tipurile de tulburări alimentare.,ro,"tipuri, tulburări alimentare"
Who was married to president Chirac?,en,"married to, president Chirac"
Wer war mit Präsident Chirac verheiratet?,de,"verheiratet mit, Päsident Chirac"
¿Quién estuvo casado con el presidente Chirac?,es,"casado con, presidented Chirac"
Chi è stato sposato con il presidente Chirac?,it,"sposato con, presidente Chirac"
Qui était marrié avec le président Chirac?,fr,"épouse, président Chirac"
Wie was met president Chirac getrouwd?,nl,"getrouwd met, president Chirac"
Cine a fost căsătorit cu președintele Chirac?,ro,"căsătorit cu, președintele Chirac"
What is the largest metropolitan area in Washington state?,en,"largest metropolitan area, Washington state"
Was ist das größte Ballungsgebiet im Staat Washington?,de,"größtes Ballungsgebiet, Staat Washington"
¿Cuál es el área metropolitana mas larga en el estado de Washington?,es,"área metropolitana, mas larga, estado de Washington"
Qual è la più grande area metropolitana nello stato di Washington?,it,"area metropolitana, più grande, stato di Washington"
Quelle est l'aire urbaine la pöus grande dans l'état de Washington?,fr,"aire urbaine, plus grance, état de Washington"
Wat is het grootste stedelijke gebied in de staat Washington?,nl,"grootste stedelijke gebied, staat Washington"
Care este cea mai mare zonă metropolitană din statul Washington?,ro,"cea mai mare zonă metropolitană, statul Washington"
Where in France is sparkling wine produced?,en,"produced, France, sparkling wine"
Wo in Frankreich wird Schaumwein hergestellt?,de,"Frankreich, hergestellt, Schaumwein"
¿Dónde en Francia se produce el vino espumoso?,es,"produce, Francia, vino espumoso"
Dove si produce vino frizzante in Francia?,it,"produrre, Francia, vino frizzante"
Où produit-on du vin mousseux en France?,fr,"france, produit, vin mousseux"
Waar in Frankrijk word mousserende wijn geproduceerd?,nl,"Frankrijk, mousserende wijn, geproduceerd"
Unde în Franța este produs vinul spumant?,ro,"produs, Franța, vin spumant"
Where did Hillel Slovak die?,en,"Hillel Slovak, death place"
Wo ist Hillel Slovak gestorben?,de,"Hillel Slovak, Todesort"
